Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD00819,04-09-2026,2026,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,White,42,Female,UPI,211507,4675,7989,3819,203390,3442,215198,165992,49206,11,4.8
ORD00820,18-01-2026,2026,1,January,Q1,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Shine 125,Commuter,125,White,36,Female,Finance,89877,1674,6346,7064,0,3342,98271,69546,28725,15,3.8
ORD00821,28-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Unicorn,Premium Commuter,160,Red,37,Male,Credit Card,107600,6071,6583,4741,0,4072,108781,90532,18249,3,4.9
ORD00822,16-07-2025,2025,7,July,Q3,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Unicorn,Premium Commuter,160,Red,55,Male,Cash,109201,1468,3249,6867,0,3551,114298,83081,31217,13,4.1
ORD00823,08-10-2026,2026,10,October,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,50,Female,UPI,114948,2014,7207,3979,0,4538,119582,84730,34852,15,4.9
ORD00824,09-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Activa 6G,Scooter,110,Grey,21,Male,UPI,84371,2704,5372,8537,0,6,95570,61415,34155,4,4.1
ORD00825,23-06-2026,2026,6,June,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Black,24,Male,Credit Card,213528,5429,4887,9706,207183,916,221776,166456,55320,9,4.7
ORD00826,18-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,Black,36,Female,Credit Card,84501,1281,3252,7216,80197,3023,90665,67910,22755,7,4.6
ORD00827,16-08-2025,2025,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,Unicorn,Premium Commuter,160,Grey,21,Male,Finance,109642,2095,4251,9983,103426,4121,117660,93465,24195,3,4.5
ORD00828,22-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,CB350,Premium,348,Grey,21,Male,Finance,211760,4851,7139,3717,0,2014,215751,178211,37540,15,4.8
ORD00829,30-10-2025,2025,10,October,Q4,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Hornet 2.0,Sports,184,Blue,37,Male,Cash,142544,839,5889,8178,0,3683,152089,107497,44592,14,3.6
ORD00830,29-06-2025,2025,6,June,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Activa 6G,Scooter,110,Black,54,Male,Cash,83902,44,7623,6271,0,4516,93236,63433,29803,3,3.9
ORD00831,20-11-2025,2025,11,November,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,SP 125,Commuter,125,White,29,Female,Credit Card,90348,3360,7898,4842,84979,2009,97719,75641,22078,7,4
ORD00832,04-04-2026,2026,4,April,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Hornet 2.0,Sports,184,Blue,42,Male,Cash,137860,6187,5648,3120,130568,1105,139336,113667,25669,14,4
ORD00833,28-04-2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,32,Male,Finance,88148,4279,6510,6057,0,3960,92476,71771,20705,7,5
ORD00834,12-01-2025,2025,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Hornet 2.0,Sports,184,Grey,30,Female,Finance,144104,4125,7226,1181,136811,3168,145218,113289,31929,9,4.8
ORD00835,24-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,Grey,36,Female,Cash,77377,6170,7859,2586,0,1072,80580,60755,19825,11,3.6
ORD00836,18-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,Black,22,Male,Credit Card,92169,729,3207,4853,0,4741,94759,70788,23971,13,4.9
ORD00837,25-07-2026,2026,7,July,Q3,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Activa 6G,Scooter,110,Black,30,Male,Cash,81488,5015,6291,9469,0,1210,91023,67889,23134,5,4
ORD00838,05-10-2025,2025,10,October,Q4,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,SP 125,Commuter,125,Black,44,Male,UPI,87058,1375,5375,3019,0,2477,91600,67737,23863,6,4.1
ORD00839,25-08-2025,2025,8,August,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Unicorn,Premium Commuter,160,Red,40,Female,Cash,107004,5646,4059,1984,97103,4255,103146,91129,12017,12,4.8
ORD00840,26-02-2025,2025,2,February,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Blue,43,Male,Credit Card,213094,1629,4073,3559,209430,2035,217062,170840,46222,3,4
ORD00841,06-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,Black,25,Female,Cash,211112,5488,7421,9802,203864,1760,221087,171005,50082,5,4.8
ORD00842,19-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,SP 125,Commuter,125,Grey,54,Female,Credit Card,94352,2728,4975,2813,88333,3291,96121,76274,19847,3,3.6
ORD00843,02-04-2026,2026,4,April,Q2,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,SP 125,Commuter,125,White,42,Female,Credit Card,92931,1477,7381,8499,88834,2620,104714,70725,33989,3,4.9
ORD00844,10-10-2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,21,Female,Credit Card,86959,3019,7153,2906,81500,2440,91559,69597,21962,4,3.7
ORD00845,14-12-2026,2026,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,CB350,Premium,348,Black,42,Male,Finance,212949,2972,7354,6750,0,1760,222321,159804,62517,10,4.7
ORD00846,17-01-2026,2026,1,January,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,CB350,Premium,348,Black,29,Female,Credit Card,207591,806,7391,4586,205469,1316,217446,165444,52002,8,3.7
ORD00847,26-05-2025,2025,5,May,Q2,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,CB350,Premium,348,Black,43,Male,Finance,211128,4759,5300,7159,204650,1719,217109,160231,56878,4,4.9
ORD00848,10-06-2026,2026,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Activa 6G,Scooter,110,Red,39,Female,Credit Card,83424,1061,3821,1552,81320,1043,86693,66406,20287,2,4.2
ORD00849,22-07-2026,2026,7,July,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Hornet 2.0,Sports,184,Red,35,Male,Credit Card,143674,3397,3793,5173,135985,4292,144951,109428,35523,2,4.4
ORD00850,12-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Red,28,Female,Credit Card,144722,4004,3751,3762,0,1662,146569,108572,37997,6,4.8
ORD00851,20-02-2026,2026,2,February,Q1,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Shine 125,Commuter,125,Blue,29,Female,UPI,88389,6701,5514,5157,0,4193,88166,70872,17294,11,4.4
ORD00852,21-06-2026,2026,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Shine 125,Commuter,125,White,41,Male,Cash,86830,5924,5428,3085,78629,2277,87142,67214,19928,11,4.2
ORD00853,31-03-2025,2025,3,March,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Unicorn,Premium Commuter,160,Blue,43,Male,UPI,109239,3768,7830,2269,0,2245,113325,89771,23554,13,3.8
ORD00854,30-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,White,54,Female,Cash,79950,6480,6464,2117,70026,3444,78607,64102,14505,5,5
ORD00855,25-09-2025,2025,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Shine 125,Commuter,125,Black,52,Male,Finance,82807,2056,3750,4283,75886,4865,83919,69011,14908,8,3.7
ORD00856,30-06-2026,2026,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,CB350,Premium,348,Red,20,Female,Credit Card,214314,982,3126,9099,212885,447,225110,175663,49447,1,3.8
ORD00857,10-05-2025,2025,5,May,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,CB350,Premium,348,Grey,35,Male,UPI,210704,735,5939,2773,205737,4232,214449,159877,54572,15,4
ORD00858,05-06-2025,2025,6,June,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Activa 6G,Scooter,110,Red,37,Female,Cash,77665,709,7358,3778,72058,4898,83194,61489,21705,9,4.1
ORD00859,19-02-2025,2025,2,February,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Shine 125,Commuter,125,White,22,Male,UPI,89586,2769,4384,1371,82124,4693,87879,72242,15637,8,4.1
ORD00860,12-08-2026,2026,8,August,Q3,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Activa 6G,Scooter,110,Red,21,Female,Credit Card,80852,407,3104,1491,76253,4192,80848,65698,15150,14,4.9
ORD00861,03-08-2026,2026,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Black,32,Male,Finance,78730,5454,7810,9612,68994,4282,86416,67649,18767,7,4.3
ORD00862,25-04-2026,2026,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Shine 125,Commuter,125,Black,50,Male,Finance,89700,6948,4354,3798,0,1773,89131,64061,25070,9,3.7
ORD00863,26-04-2025,2025,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Shine 125,Commuter,125,White,51,Female,Cash,88902,2647,4508,6249,82494,3761,93251,70558,22693,12,4.4
ORD00864,03-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Black,46,Male,Finance,212138,5029,4804,4082,203914,3195,212800,174052,38748,4,4.4
ORD00865,05-06-2025,2025,6,June,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Grey,45,Male,Credit Card,141838,3950,5333,5349,136513,1375,147195,117645,29550,2,4.2
ORD00866,14-07-2025,2025,7,July,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,SP 125,Commuter,125,Red,38,Male,Credit Card,90036,5436,3843,5042,83890,710,92775,68821,23954,5,4.9
ORD00867,24-05-2025,2025,5,May,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,White,31,Male,Finance,91013,5995,3888,1442,0,1339,89009,68656,20353,5,4.4
ORD00868,22-04-2026,2026,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,SP 125,Commuter,125,Blue,44,Male,UPI,89432,1604,3984,4058,85980,1848,94022,75303,18719,1,3.9
ORD00869,06-01-2026,2026,1,January,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,SP 125,Commuter,125,White,42,Male,UPI,89218,2749,4060,8771,85499,970,98330,75757,22573,1,4.7
ORD00870,04-03-2025,2025,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Unicorn,Premium Commuter,160,Black,54,Male,Cash,113346,2703,6486,2370,0,2325,117174,87336,29838,1,3.7
ORD00871,01-06-2025,2025,6,June,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,CB350,Premium,348,Blue,33,Female,Cash,211894,4760,7122,6000,203595,3539,216717,170688,46029,3,4.1
ORD00872,09-09-2025,2025,9,September,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Shine 125,Commuter,125,Red,31,Female,Credit Card,86571,5921,7763,3547,76729,3921,88039,71335,16704,6,4.3
ORD00873,26-08-2026,2026,8,August,Q3,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,SP 125,Commuter,125,White,31,Male,Cash,90403,3773,5503,4801,81799,4831,92103,72365,19738,2,4.4
ORD00874,19-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Shine 125,Commuter,125,Grey,31,Male,Finance,83798,5876,7722,2445,0,3336,84753,70300,14453,1,3.8
ORD00875,26-05-2025,2025,5,May,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Unicorn,Premium Commuter,160,Blue,47,Male,Credit Card,113862,1417,3399,6494,107608,4837,117501,83202,34299,1,4.4
ORD00876,30-01-2025,2025,1,January,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Shine 125,Commuter,125,Black,28,Female,Cash,87953,5222,5334,4706,0,3235,89536,64678,24858,8,3.7
ORD00877,25-12-2025,2025,12,December,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,SP 125,Commuter,125,Black,29,Female,Credit Card,91509,1687,3801,4844,0,2364,96103,75935,20168,13,3.9
ORD00878,06-03-2025,2025,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Shine 125,Commuter,125,Blue,31,Male,Finance,82374,1166,6309,5598,78706,2502,90613,64249,26364,15,3.8
ORD00879,26-06-2026,2026,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,Red,49,Male,Cash,85636,5772,4141,7565,77882,1982,89588,67616,21972,1,3.6
ORD00880,18-04-2026,2026,4,April,Q2,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Activa 6G,Scooter,110,Red,27,Female,Cash,84042,716,3131,6377,81234,2092,90742,64357,26385,1,3.9
ORD00881,27-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Blue,38,Female,Credit Card,139944,1126,7890,1971,138227,591,148088,107755,40333,4,4.2
ORD00882,15-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,White,36,Male,Cash,210559,5605,7304,1492,201688,3266,210484,174492,35992,15,5
ORD00883,03-04-2025,2025,4,April,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Unicorn,Premium Commuter,160,Grey,53,Male,UPI,110238,3216,7969,3389,105647,1375,117005,85493,31512,4,4.2
ORD00884,11-06-2025,2025,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Black,33,Female,Cash,138466,6608,3586,9912,127438,4420,140936,112754,28182,3,4.6
ORD00885,08-07-2026,2026,7,July,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Shine 125,Commuter,125,Black,43,Male,Credit Card,82190,3476,6415,7826,0,224,92731,70262,22469,4,4.3
ORD00886,13-07-2025,2025,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Online Booking,Unicorn,Premium Commuter,160,Black,21,Male,UPI,108635,5303,5786,8927,0,220,117825,85550,32275,11,4.6
ORD00887,01-01-2026,2026,1,January,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Shine 125,Commuter,125,Blue,22,Male,Cash,88483,291,5682,4345,84072,4120,94099,66080,28019,5,4.6
ORD00888,15-11-2025,2025,11,November,Q4,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,Activa 6G,Scooter,110,Blue,50,Male,Credit Card,83571,1425,3886,9903,77491,4655,91280,64986,26294,3,4.4
ORD00889,24-04-2025,2025,4,April,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,SP 125,Commuter,125,White,21,Female,UPI,91740,1418,3884,6382,87250,3072,97516,73675,23841,6,4.7
ORD00890,19-06-2026,2026,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Blue,47,Female,Cash,143979,4949,7310,6901,0,1549,151692,114226,37466,8,3.7
ORD00891,08-05-2025,2025,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,CB350,Premium,348,Blue,34,Female,Finance,208826,160,6491,3220,0,3850,214527,172130,42397,15,4.6
ORD00892,09-03-2026,2026,3,March,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,CB350,Premium,348,Red,41,Female,Finance,213238,1906,4554,5166,0,903,220149,173362,46787,15,4.2
ORD00893,14-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,CB350,Premium,348,Blue,29,Male,Credit Card,208495,812,6971,5944,203768,3915,216683,159236,57447,8,4.6
ORD00894,03-05-2025,2025,5,May,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,CB350,Premium,348,White,45,Male,Credit Card,207164,1969,5717,6506,200250,4945,212473,162814,49659,6,4.1
ORD00895,24-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Unicorn,Premium Commuter,160,White,23,Male,Credit Card,108040,2410,6713,3897,0,3550,112690,89207,23483,8,4.6
ORD00896,26-09-2026,2026,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Shine 125,Commuter,125,Grey,47,Female,UPI,85250,6891,7180,1383,0,1524,85398,65309,20089,3,5
ORD00897,01-06-2025,2025,6,June,Q2,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,49,Female,UPI,108208,4184,6320,7531,0,588,117287,84844,32443,10,4.7
ORD00898,23-02-2025,2025,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Grey,39,Female,Cash,141382,4050,6632,9120,0,3486,149598,113646,35952,7,3.8
ORD00899,11-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,White,55,Female,UPI,213680,3751,3006,1074,206181,3748,210261,165354,44907,5,3.7
ORD00900,18-04-2025,2025,4,April,Q2,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Activa 6G,Scooter,110,Black,36,Male,Credit Card,81454,3839,5655,5261,0,659,87872,64520,23352,10,4.4
ORD00901,13-04-2026,2026,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Black,53,Female,UPI,143738,3769,4071,2537,0,762,145815,114388,31427,11,4.1
ORD00902,11-03-2025,2025,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Unicorn,Premium Commuter,160,Red,40,Female,UPI,109278,6944,4609,3552,101636,698,109797,87471,22326,12,3.7
ORD00903,10-08-2026,2026,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Activa 6G,Scooter,110,Black,26,Male,UPI,84860,6305,6073,4292,75724,2831,86089,67210,18879,3,4.3
ORD00904,25-11-2026,2026,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Shine 125,Commuter,125,Black,49,Female,Credit Card,86531,5559,4945,1867,79957,1015,86769,69124,17645,13,4.7
ORD00905,25-01-2025,2025,1,January,Q1,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Shine 125,Commuter,125,Blue,23,Female,Credit Card,82596,4085,5086,4499,0,3734,84362,69895,14467,9,4.9
ORD00906,03-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,23,Male,Cash,108581,3593,7562,4781,0,163,117168,86187,30981,12,5
ORD00907,29-08-2025,2025,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Shine 125,Commuter,125,White,35,Female,Credit Card,85405,6193,4048,5428,77167,2045,86643,66496,20147,5,3.6
ORD00908,05-01-2026,2026,1,January,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Shine 125,Commuter,125,White,29,Male,Finance,86267,6343,3981,8423,75610,4314,88014,68066,19948,3,4.7
ORD00909,13-07-2026,2026,7,July,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Hornet 2.0,Sports,184,Grey,35,Female,Credit Card,137106,4155,3567,8340,130804,2147,142711,117485,25226,9,3.6
ORD00910,01-03-2025,2025,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,White,42,Male,Credit Card,84855,3224,5414,6626,0,822,92849,66349,26500,15,4.8
ORD00911,19-06-2025,2025,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,White,35,Male,Cash,139621,1992,5276,4874,135821,1808,145971,108944,37027,8,4.1
ORD00912,10-09-2025,2025,9,September,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Activa 6G,Scooter,110,Black,33,Male,Credit Card,80864,3675,5278,6612,0,729,88350,60969,27381,4,4.2
ORD00913,02-08-2026,2026,8,August,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Shine 125,Commuter,125,Red,26,Female,Credit Card,82609,5924,7611,8923,73314,3371,89848,64334,25514,7,3.5
ORD00914,16-08-2025,2025,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Unicorn,Premium Commuter,160,Blue,23,Male,UPI,114052,6833,5079,3843,104880,2339,113802,89814,23988,7,4.3
ORD00915,04-08-2026,2026,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Blue,30,Male,UPI,77140,1672,6200,4251,0,400,85519,64553,20966,5,4.7
ORD00916,25-11-2026,2026,11,November,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Activa 6G,Scooter,110,Black,21,Female,Cash,77310,1076,4207,6717,74392,1842,85316,62151,23165,6,4.4
ORD00917,11-03-2026,2026,3,March,Q1,Gujarat,Surat,Honda Dealer Surat,Online Booking,Activa 6G,Scooter,110,Red,51,Female,Finance,81181,2161,7259,7512,0,2995,90796,62581,28215,11,4.2
ORD00918,30-03-2025,2025,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,Blue,54,Female,Finance,207508,3926,6772,8553,200671,2911,215996,160297,55699,14,4.2
ORD00919,22-02-2025,2025,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,White,46,Male,Credit Card,141134,6923,7300,7560,0,2484,146587,114692,31895,5,4.5
ORD00920,12-02-2025,2025,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,Blue,45,Male,UPI,89960,1405,4250,7102,83720,4835,95072,69429,25643,1,4.7
ORD00921,16-08-2025,2025,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,Red,51,Female,Cash,213281,1552,4767,7961,0,4619,219838,165613,54225,3,4.8
ORD00922,01-12-2026,2026,12,December,Q4,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Unicorn,Premium Commuter,160,Black,32,Female,Finance,111043,480,3535,8836,0,4112,118822,86870,31952,3,4.8
ORD00923,12-09-2026,2026,9,September,Q3,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,CB350,Premium,348,Black,31,Male,Cash,209198,1819,4271,6686,0,4542,213794,173290,40504,6,4
ORD00924,18-02-2026,2026,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,Grey,26,Male,Finance,91117,530,6768,7566,90529,58,104863,68769,36094,13,4.7
ORD00925,17-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Activa 6G,Scooter,110,White,37,Male,UPI,77923,1011,7392,7085,0,399,90990,63240,27750,7,3.8
ORD00926,16-06-2026,2026,6,June,Q2,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,Activa 6G,Scooter,110,Red,35,Male,Finance,80163,6749,3981,2899,0,2833,77461,63115,14346,4,4.2
ORD00927,10-07-2025,2025,7,July,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,SP 125,Commuter,125,Black,22,Female,Cash,92007,1385,6221,1194,0,2777,95260,73961,21299,11,4.4
ORD00928,11-08-2026,2026,8,August,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Shine 125,Commuter,125,Red,45,Male,Cash,84625,1309,3942,1889,81003,2313,86834,67292,19542,11,4.5
ORD00929,03-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,Grey,27,Male,Finance,207739,1127,3345,8846,0,1485,217318,159317,58001,7,4.7
ORD00930,13-03-2025,2025,3,March,Q1,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,29,Male,UPI,113768,5686,3046,4040,103245,4837,110331,91748,18583,13,3.9
ORD00931,30-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,36,Male,Finance,114133,4610,5062,4825,105293,4230,115180,90237,24943,7,3.9
ORD00932,05-01-2025,2025,1,January,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Unicorn,Premium Commuter,160,White,51,Female,Credit Card,109396,4360,4313,3367,104551,485,112231,84130,28101,9,4.1
ORD00933,07-08-2026,2026,8,August,Q3,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,55,Male,Cash,111198,5212,3064,3946,101222,4764,108232,89942,18290,13,3.9
